id,story,query,target,parse,gender,f_comb,ans
314,"[Barry] took his sister [Michelle] out to dinner for her birthday. [Henry] is happy that his daughter is doing so well. Her name is [Michelle]. [Michelle] and [John] were shopping in the department store for clothes for their kids. Both of them needed to use the bathroom. They found the restroom signs, and [John] identified the male sign and went into the male bathroom. [Michelle] than identified the female sign on the stahl, and went to the bathroom there. [Barry] asked his father, [Henry], to help him with his math homework. [Henry] could n't, because he was lousy at math himself.","('John', 'Henry')",father-in-law,"brother(""Barry"", ""Michelle""). sister(""Michelle"", ""Barry""). daughter(""Henry"", ""Michelle""). father(""Michelle"", ""Henry""). wife(""Michelle"", ""John""). husband(""John"", ""Michelle""). son(""Henry"", ""Barry""). father(""Barry"", ""Henry"").",,wife-father,[]
328,"[Lonnie] is married to a special woman. Her name is [Sarah]. [Lonnie] and his sister, [Patty], went shopping. [Patty] asked her mom [Kristen] if she wanted anything, but [Kristen] said no. [Lonnie] is son of [Kristen].","('Sarah', 'Kristen')",mother-in-law,"husband(""Lonnie"", ""Sarah""). wife(""Sarah"", ""Lonnie""). sister(""Lonnie"", ""Patty""). brother(""Patty"", ""Lonnie""). mother(""Patty"", ""Kristen""). daughter(""Kristen"", ""Patty""). son(""Kristen"", ""Lonnie"").",,husband-mother,[]
332,[Dionne] loved her mother [Kristen]. She was heartbroken when she heard [Kristen] had suddenly passed away. [Dionne] went with her husband [Ronald] to get a nice dinner for their anniversary. [Kristen] was furious. The house was a wreck and she knew it was her son [Lonnie]'s fault. His sister [Dionne] would never be this messy.,"('Ronald', 'Kristen')",mother-in-law,"mother(""Dionne"", ""Kristen""), daughter(""Kristen"", ""Dionne""), husband(""Dionne"", ""Ronald""), wife(""Ronald"", ""Dionne""), son(""Kristen"", ""Lonnie""), mother(""Lonnie"", ""Kristen""), sister(""Lonnie"", ""Dionne""), brother(""Dionne"", ""Lonnie"").",,wife-mother,[]
336,"[Robin], her daughter, [Barbara], and [Barbara]'s husband, [Carl], all went to the theater to see a play. The women had a good time but [Carl] was bored. [Robin]'s daughter Paula went to law school. Paula's brother [Allen] ended up working in a fast food restaurant. [Allen] and his sister [Barbara] took their father out to eat for his birthday. They had a great time.","('Robin', 'Carl')",son-in-law,"daughter(""Robin"", ""Barbara""), mother(""Barbara"", ""Robin""), husband(""Barbara"", ""Carl""), wife(""Carl"", ""Barbara""), daughter(""Robin"", ""Paula""), mother(""Paula"", ""Robin""), brother(""Paula"", ""Allen""), sister(""Allen"", ""Paula""), sister(""Allen"", ""Barbara""), brother(""Barbara"", ""Allen""), father(""unknown"", ""Allen"").",,daughter-husband,[]
340,"[James] is the great aunt of the marvelous [Kristen]. [Stacy] was worried about her graduation party. Her mother [Shirley] had turned up earlier that day, but her brother [James] was still missing. [Shirley] liked to play hide and seek with her son [James].","('Shirley', 'Kristen')",sister,"great_aunt(""Kristen"", ""James""). daughter(""Shirley"", ""Stacy""). mother(""Stacy"", ""Shirley""). son(""Shirley"", ""James""). mother(""James"", ""Shirley""). brother(""Stacy"", ""James""). sister(""James"", ""Stacy"").",,son-aunt,[]
354,"[Patty] and her mother [Kristen] went to volunteer at the homeless shelter last weekend. [Kristen] took her sister [Shirley] out for dinner to celebrate her birthday. [Henry] is in the same grade as his sister [Shirley], but his sister [Kristen] is 2 years ahead of him.","('Shirley', 'Patty')",niece,"mother(""Patty"", ""Kristen""). daughter(""Kristen"", ""Patty""). sister(""Kristen"", ""Shirley""). sister(""Shirley"", ""Kristen""). sister(""Henry"", ""Shirley""). brother(""Shirley"", ""Henry""). sister(""Henry"", ""Kristen""). brother(""Kristen"", ""Henry"").",,sister-daughter,[]
355,"[Lonnie] and his brother [Benny] went to the movies. [Lonnie] wanted to see an action movie, but [Benny] convinced him to go to a horror film instead. [Kristen] took her son, [Lonnie], to the movie theater for his birthday. [Eric] was sad to learn that his sister [Kristen] was not going to make it to dinner like they had planned. [Kristen] took her son [Benny] to the park for the afternoon.","('Eric', 'Lonnie')",nephew,"brother(""Lonnie"", ""Benny""). brother(""Benny"", ""Lonnie""). son(""Kristen"", ""Lonnie""). mother(""Lonnie"", ""Kristen""). sister(""Eric"", ""Kristen""). brother(""Kristen"", ""Eric""). son(""Kristen"", ""Benny""). mother(""Benny"", ""Kristen"").",,sister-son,['nephew']
360,"[Christine] and her father [Henry] went to the park. They had a wonderful time there, feeding the ducks. [Barry] went to the park with his father, [Henry]. [Barry] liked to play games with his sister, [Christine]. [Amanda] and her husband [Barry] went to church. They were religious, and tried to go every Sunday.","('Amanda', 'Henry')",father-in-law,"father(""Christine"", ""Henry""), daughter(""Henry"", ""Christine""), father(""Barry"", ""Henry""), son(""Henry"", ""Barry""), sister(""Christine"", ""Barry""), brother(""Barry"", ""Christine""), husband(""Amanda"", ""Barry""), wife(""Barry"", ""Amanda"").",,husband-father,[]
362,"[Barry] asked his father, [Henry] to help him build a birdhouse. [Eric] and his sister [Kristen] went out for coffee. [Kristen] asked her brother [Henry] if he wanted them to bring him anything back, but he said no. [Henry]'s brother, [Eric], recently got elected as a senator.","('Eric', 'Barry')",nephew,"father(""Barry"", ""Henry""). son(""Henry"", ""Barry""). sister(""Eric"", ""Kristen""), brother(""Kristen"", ""Eric""). brother(""Henry"", ""Eric""), sister(""Eric"", ""Henry""). brother(""Henry"", ""Kristen""), sister(""Kristen"", ""Henry"").",,brother-son,['nephew']
370,"[Michelle] and her mother [Theresa] attended a play at the theater. [Henry] and his brother, [Edward], went out to dinner. [Henry] talked about his daughter, [Michelle],'s play at school. [Henry] and his wife, [Theresa], just celebrated 10 years of marriage.","('Edward', 'Michelle')",niece,"mother(""Michelle"", ""Theresa""). daughter(""Theresa"", ""Michelle""). brother(""Henry"", ""Edward""). brother(""Edward"", ""Henry""). daughter(""Henry"", ""Michelle""). father(""Michelle"", ""Henry""). wife(""Henry"", ""Theresa""). husband(""Theresa"", ""Henry"").",,brother-daughter,[]
373,"[Lisa] loved her mother [Robin]. She was heartbroken when she heard [Robin] had suddenly passed away. [Robin]'s daughter, [Marlene], just graduated high school. [Karen] is a girl with a grandmother named [Marlene]. [Marlene] and her sister [Lisa] are the only children in their family.","('Lisa', 'Karen')",grandmother,"mother(""Lisa"", ""Robin""). daughter(""Robin"", ""Lisa""). daughter(""Robin"", ""Marlene""). mother(""Marlene"", ""Robin""). grandmother(""Karen"", ""Marlene""). granddaughter(""Marlene"", ""Karen""). sister(""Marlene"", ""Lisa""). sister(""Lisa"", ""Marlene"").",,sister-grandmother,[]
378,"[Edward] has been a lovely father of [Benny] and has a wife named [Kristen] who is always there for him. [Kristen]'s sister, [Robin], does not get along very well with [Kristen]'s son, [Benny].","('Robin', 'Benny')",nephew,"father(""Edward"", ""Benny""). son(""Edward"", ""Benny""). wife(""Edward"", ""Kristen""). husband(""Kristen"", ""Edward""). sister(""Kristen"", ""Robin""). son(""Kristen"", ""Benny""). mother(""Benny"", ""Kristen"").",,sister-son,[]
387,"[Theresa] went out to dinner with her sister [Kristen], and [Kristen]'s daughter [Patty]. [Patty]'s father [Edward] is taking her to a movie because she got good grades. [Kristen] and her husband [Edward] celebrated their anniversary last night. They went out to a nice restaurant to celebrate.","('Theresa', 'Patty')",niece,"sister(""Theresa"", ""Kristen""). sister(""Kristen"", ""Theresa""). daughter(""Kristen"", ""Patty""). mother(""Patty"", ""Kristen""). father(""Patty"", ""Edward""). husband(""Kristen"", ""Edward""). wife(""Edward"", ""Kristen"").",,sister-daughter,[]
407,[Carl] bought an expensive ring for his wife [Barbara]. [Marlene] and her sister [Barbara] were getting together this weekend so that they could go hiking together they had n't spent time together alone in a while. [Robin] was so proud of her daughter [Barbara] for getting straight A's this semester. [Marlene] called her mother [Robin] to let her know she will be back home soon.,"('Carl', 'Robin')",mother-in-law,"husband(""Barbara"", ""Carl""). wife(""Carl"", ""Barbara""). sister(""Marlene"", ""Barbara""). daughter(""Robin"", ""Barbara""). mother(""Barbara"", ""Robin""). mother(""Marlene"", ""Robin""). daughter(""Robin"", ""Marlene"").",,wife-mother,[]
417,[Henry] was proud to attend [Christine]'s graduation. He was very proud to have raised her into a successful young adult. [Christine] was playing in the sandbox with her brother [Eddie]. [Henry] hit his brother [Eric] in the head. [Eddie] and his father [Henry] went jogging by the lake.,"('Eric', 'Eddie')",nephew,"father(""Christine"", ""Henry""). daughter(""Henry"", ""Christine""). brother(""Christine"", ""Eddie""). sister(""Eddie"", ""Christine""). brother(""Henry"", ""Eric""). brother(""Eric"", ""Henry""). father(""Eddie"", ""Henry""). son(""Henry"", ""Eddie"").",,brother-son,[]
418,"[Vernon]'s daughter, [Stacy], was trying to get ready for a date. Unfortunately, her sister, [Raquel] kept getting in her way. [Edward] went his brother to pick up his brother's daughter [Raquel] from a birthday party. [Vernon] took her daughter [Raquel] for ice cream.","('Vernon', 'Edward')",brother,"daughter(""Vernon"", ""Stacy""). father(""Stacy"", ""Vernon""). sister(""Stacy"", ""Raquel""), sister(""Raquel"", ""Stacy""), daughter(""Vernon"", ""Raquel""). father(""Raquel"", ""Vernon""). brother(""Edward"", ""Edward's brother""), daughter(""Edward's brother"", ""Raquel"").",,daughter-uncle,[]
421,"[Edward] gave his mother [Karen] flowers on her birthday. [Theresa] does n't always get along with her brother [Edward]. Sometimes they fight like siblings do. [Theresa] took her mother, [Karen], out for lunch. [Kristen] and her husband [Edward] went to church. They were religious, and tried to go every Sunday.","('Kristen', 'Karen')",mother-in-law,"mother(""Edward"", ""Karen""). son(""Karen"", ""Edward""). brother(""Theresa"", ""Edward""). sister(""Edward"", ""Theresa""). mother(""Theresa"", ""Karen""). daughter(""Karen"", ""Theresa""). husband(""Kristen"", ""Edward""). wife(""Edward"", ""Kristen"").",,husband-mother,[]
423,"[Drew]'s wife, [Raquel] was hungry, so [Drew] cooked her her favorite meal. [Raquel] and her brother [Andrew] were having a wonderful time at Disneyland. [Andrew]'s father, [Vernon], recently had a falling out with each other. [Raquel] and her father [Vernon] went for a hike in the mountains.","('Drew', 'Vernon')",father-in-law,"wife(""Drew"", ""Raquel""). husband(""Raquel"", ""Drew""). brother(""Raquel"", ""Andrew""). father(""Raquel"", ""Vernon""). daughter(""Vernon"", ""Raquel""). father(""Andrew"", ""Vernon""). son(""Vernon"", ""Andrew"").",,wife-father,[]
425,"[Edward] was helping his daughter [Patty] with her homework at home. Afterwards, [Patty] and her sister [Dionne] played Xbox together. [Dionne] and her husband [Ronald] were having trouble with their marriage. They saw a marriage counselor and were able to patch things up. [Dionne] invited her father [Edward] to her high school father daughter dance.","('Edward', 'Ronald')",son-in-law,"daughter(""Edward"", ""Patty""). father(""Patty"", ""Edward""). sister(""Patty"", ""Dionne""). husband(""Dionne"", ""Ronald""). wife(""Ronald"", ""Dionne""). father(""Dionne"", ""Edward""). daughter(""Edward"", ""Dionne"").",,daughter-husband,[]
431,"[Lisa] adores her daughter [Robin]. [Robin] loves her very much, too. [Theresa] loves her brother [Eric]. [Eric]'s wife, [Robin], was eager to start her new job. [Eric] 'daughter, [Lisa], just made it into grad school.","('Theresa', 'Lisa')",niece,"daughter(""Lisa"", ""Robin""). mother(""Robin"", ""Lisa""). brother(""Theresa"", ""Eric""). sister(""Eric"", ""Theresa""). wife(""Eric"", ""Robin""). husband(""Robin"", ""Eric""). daughter(""Eric"", ""Lisa""). father(""Lisa"", ""Eric"").",,brother-daughter,[]
434,"[Lonnie]'s father [Edward], burnt the dinner he was cooking, so [Lonnie]'s sister, [Dionne], drove to a local restaurant to pick up food. [Edward] invited his daughter [Dionne] to dinner. [Dionne]'s husband [Ronald] joined her.","('Ronald', 'Edward')",father-in-law,"father(""Lonnie"", ""Edward""). son(""Edward"", ""Lonnie""). sister(""Lonnie"", ""Dionne""). daughter(""Edward"", ""Dionne""). father(""Dionne"", ""Edward""). husband(""Dionne"", ""Ronald""). wife(""Ronald"", ""Dionne"").",,wife-father,[]
439,[Robin] loved to care for her newborn child [Allen]. [Eric] had a great meal with his son [Allen] and daughter [Barbara] [Allen] and his sister [Barbara] were hoping for a snow day.,"('Robin', 'Barbara')",daughter,"child(""Robin"", ""Allen""). mother(""Allen"", ""Robin""). son(""Eric"", ""Allen""). father(""Allen"", ""Eric""). daughter(""Eric"", ""Barbara""). father(""Barbara"", ""Eric""). sister(""Allen"", ""Barbara""). brother(""Barbara"", ""Allen"").",,son-sister,[]
445,"[Kristen] went shopping with her son [Benny] and her brother [Eric]. [Kristen] loves her caring husband [Edward]. [Edward] has a young son named [Benny], who he plays with often","('Eric', 'Benny')",nephew,"son(""Kristen"", ""Benny""). mother(""Benny"", ""Kristen""). brother(""Kristen"", ""Eric""). sister(""Eric"", ""Kristen""). husband(""Kristen"", ""Edward""). wife(""Edward"", ""Kristen""). son(""Edward"", ""Benny""). father(""Benny"", ""Edward"").",,sister-son,['nephew']
450,[Henry] was so proud that his son [John] won the science fair! [Henry] was eating dinner at his sister [Shirley]'s house when his daughter [Christine] called and said she needed a ride home from band practice. [Christine] and her brother [John] sat down together to clip coupons.,"('Shirley', 'Christine')",niece,"son(""Henry"", ""John""). father(""John"", ""Henry""). sister(""Henry"", ""Shirley""). brother(""Shirley"", ""Henry""). daughter(""Henry"", ""Christine""). father(""Christine"", ""Henry""). brother(""Christine"", ""John""). sister(""John"", ""Christine"").",,brother-daughter,[]
451,"[Benny] id [Kristen]'s only child. They have a really strong bond. They spend a lot of their free time together. [Dorothy] and her husband [Benny] went to a resort for the weekend, and had a wonderful time. [Benny] and his brother [Lonnie] wanted to go to the arcade. [Lonnie] asked his mother, [Kristen], if they could, and she said yes.","('Dorothy', 'Kristen')",mother-in-law,"son(""Kristen"", ""Benny""). mother(""Benny"", ""Kristen""). husband(""Dorothy"", ""Benny""). wife(""Benny"", ""Dorothy""). brother(""Benny"", ""Lonnie""). mother(""Lonnie"", ""Kristen"").",,husband-mother,[]
453,"[Theresa] spent the day at the beach with her husband [Henry] and her daughter [Christine]. [Christine] is on a bowling team with her husband, [Darnell] and her father, [Henry]. They play every Saturday.","('Henry', 'Darnell')",son-in-law,"husband(""Theresa"", ""Henry""). wife(""Henry"", ""Theresa""). daughter(""Theresa"", ""Christine""). mother(""Christine"", ""Theresa""). husband(""Christine"", ""Darnell""). wife(""Darnell"", ""Christine""). father(""Christine"", ""Henry"").",,daughter-husband,[]
473,"[Allen] and his mother, [Robin], drove to the elementary school. [Robin]'s daughter, [Barbara], had finished her first day, and they wanted to pick her up, and see how her day had been. [Barbara] wanted her brother [Allen] to go to the park and play. Since Benajmin is under 13, he had to ask his grandfather [Kyle] if he could go to the park.","('Kyle', 'Barbara')",granddaughter,"son(""Robin"", ""Allen""). mother(""Allen"", ""Robin""). daughter(""Robin"", ""Barbara""). mother(""Barbara"", ""Robin""). brother(""Barbara"", ""Allen""). sister(""Allen"", ""Barbara""). grandson(""Kyle"", ""Benjamin""). grandfather(""Benjamin"", ""Kyle"").",,grandson-sister,[]
